# Australia - Nationwide locations
-34.729789,139.453200
-36.255009,145.404545
-37.824437,147.326355
-12.585813,131.178240
-28.611759,148.454414
-22.563344,133.331642
-35.370038,148.782575
-37.712045,144.262090
-22.757915,115.157264
-32.505839,147.106513
-37.660964,143.165418
-27.857336,117.916071
-27.050256,151.750002
-37.738704,143.889604
-32.938640,151.659542
-24.244337,116.404589
-20.227223,141.727375
-37.767256,144.762825
-21.742855,147.560155
-34.803903,148.337588
-27.212215,145.987239
-35.981260,146.371040
-32.214417,118.081466
-19.492558,145.802045
-19.150918,146.581606
-22.184485,144.554043
-30.612605,147.503977
-27.562717,152.542507
-36.257422,140.450151
-34.196866,137.595628
-27.136419,151.381800
-34.894107,146.561689
-29.897030,115.253172
-23.523207,144.850948
-35.141378,148.224682
-38.070961,144.295837
-23.248267,148.271539
-28.936178,153.487972
-37.210058,145.075475
-27.110557,115.894268
-30.778136,116.384336
-31.188473,147.110884
-33.812820,120.892628
-20.017434,137.333780
-33.835252,115.052359
-30.991879,146.761035
-31.755381,147.561345
-28.591572,135.896000
-32.554485,151.620918
-36.241194,144.085633
-36.696627,145.876332
-28.875481,153.137403
-29.369283,153.262691
-31.845147,143.004295
-33.485556,150.160499
-33.057740,117.227078
-33.580330,150.193011
-34.672618,138.897281
-27.960472,153.038976
-37.675220,142.154004
-34.219670,117.362134
-36.006938,141.999370
-33.873031,146.182533
-27.439348,151.422242
-36.069876,149.030645
-31.908993,147.628074
-22.212320,149.496323
-28.803340,152.954411
-32.392140,148.829619
-26.929185,151.474115
-33.103286,118.583110
-38.208248,142.540280
-23.141432,113.778515
-32.451620,118.163520
-28.706551,114.651861
-22.578474,144.519860
-32.926820,118.736030
-12.558930,131.082422
-33.938874,115.299102
-33.300756,142.933511
-37.432281,143.813024
-24.708853,149.449596
-33.537014,151.288681
-25.612235,151.493607
-28.167071,153.064184
-38.185868,142.932627
-33.669539,148.568741
-31.951269,149.416751
-32.837812,147.259101
-36.932358,149.514794
-31.492813,150.693785
-32.989280,151.522394
-37.751616,144.993602
-29.945870,146.694206
-26.049221,116.152944
-26.395459,143.775451
-30.795695,149.961527
-35.078617,148.399353
-35.300916,139.640965
-34.192426,116.035409
-31.378999,151.193457
-28.972210,147.774635
-29.137217,138.409534
-25.743334,113.523653
-31.594176,116.824400
-36.313293,145.281772
-32.366905,142.415688
-28.089940,145.548184
-17.327960,145.609120
-32.312077,115.733934
-21.415442,149.158762
-33.017498,138.001630
-35.355935,139.033844
-36.715521,145.350193
-34.056901,139.064104
-38.386286,142.777868
-33.104544,136.454710
-35.541316,149.135412
-34.816289,139.047705
-15.592321,130.966358
-28.904729,153.543046
-33.804498,116.668965
-35.531271,138.456702
-36.516686,143.242672
-30.011698,145.073844
-26.789436,143.008937
-36.449413,142.408997
-38.105427,145.331295
-12.682549,131.009184
-36.457423,146.400554
-34.011913,138.815014
-31.932381,117.068560
-35.440916,146.944178
-32.680255,116.033624
-34.822658,145.875648
-33.375248,115.635116
-31.539266,143.362415
-20.748067,118.235463
-34.141600,138.150202
-29.133189,116.098778
-38.263393,143.105996
-32.383923,117.687355
-33.353704,145.139114
-15.050227,133.077948
-34.484469,150.788858
-37.355684,140.433961
-37.026831,141.029370
-33.103301,146.551985
-35.314164,144.202095
-31.554289,118.380232
-31.938306,118.395922
-37.488770,142.849517
-36.657516,145.272956
-34.770808,118.183857
-35.651855,144.398024
-30.472191,115.373150
-32.478582,117.283519
-25.742766,146.772155
-29.934394,115.972920
-31.155613,147.335985
-36.297357,145.032067
-31.899575,127.005991
-30.311357,115.091926
-32.749897,116.669306
-28.795899,150.248467
-37.560714,148.944358
-27.673800,153.225998
-35.627171,145.827611
-32.855568,135.155844
-23.613100,147.622089
-31.372084,149.626928
-15.494241,128.135666
